city,state_id,state_name,county_name,zip
Clendenin,WV,West Virginia,Kanawha,25045
Clothier,WV,West Virginia,Logan,25047
Colcord,WV,West Virginia,Raleigh,25048
Comfort,WV,West Virginia,Boone,25049
Costa,WV,West Virginia,Boone,25051
Danville,WV,West Virginia,Boone,25053
Dawes,WV,West Virginia,Kanawha,25054
Deep Water,WV,West Virginia,Fayette,25057
Dixie,WV,West Virginia,Fayette,25059
Dorothy,WV,West Virginia,Raleigh,25060
Drybranch,WV,West Virginia,Kanawha,25061
Dry Creek,WV,West Virginia,Raleigh,25062
Duck,WV,West Virginia,Braxton,25063
Dunbar,WV,West Virginia,Kanawha,25064
East Bank,WV,West Virginia,Kanawha,25067
Eleanor,WV,West Virginia,Putnam,25070
Elkview,WV,West Virginia,Kanawha,25071
Eskdale,WV,West Virginia,Kanawha,25075
Ethel,WV,West Virginia,Logan,25076
Foster,WV,West Virginia,Boone,25081
Fraziers Bottom,WV,West Virginia,Putnam,25082
Gallagher,WV,West Virginia,Kanawha,25083
Gauley Bridge,WV,West Virginia,Fayette,25085
Glasgow,WV,West Virginia,Kanawha,25086
Glen,WV,West Virginia,Clay,25088
Glen Ferris,WV,West Virginia,Fayette,25090
Gordon,WV,West Virginia,Boone,25093
Handley,WV,West Virginia,Kanawha,25102
Hansford,WV,West Virginia,Kanawha,25103
Henderson,WV,West Virginia,Mason,25106
Hernshaw,WV,West Virginia,Kanawha,25107
Hewett,WV,West Virginia,Boone,25108
Hometown,WV,West Virginia,Putnam,25109
Hugheston,WV,West Virginia,Kanawha,25110
Indore,WV,West Virginia,Clay,25111
Institute,WV,West Virginia,Kanawha,25112
Ivydale,WV,West Virginia,Clay,25113
Jeffrey,WV,West Virginia,Boone,25114
Kanawha Falls,WV,West Virginia,Fayette,25115
Kimberly,WV,West Virginia,Fayette,25118
Kincaid,WV,West Virginia,Fayette,25119
Lake,WV,West Virginia,Logan,25121
Leon,WV,West Virginia,Mason,25123
Liberty,WV,West Virginia,Putnam,25124
Lizemores,WV,West Virginia,Clay,25125
London,WV,West Virginia,Kanawha,25126
Madison,WV,West Virginia,Boone,25130
Mammoth,WV,West Virginia,Kanawha,25132
Maysel,WV,West Virginia,Clay,25133
Miami,WV,West Virginia,Kanawha,25134
Montgomery,WV,West Virginia,Fayette,25136
Mount Carbon,WV,West Virginia,Fayette,25139
Naoma,WV,West Virginia,Raleigh,25140
Nebo,WV,West Virginia,Clay,25141
Nellis,WV,West Virginia,Boone,25142
Nitro,WV,West Virginia,Kanawha,25143
Orgas,WV,West Virginia,Boone,25148
Ottawa,WV,West Virginia,Boone,25149
Page,WV,West Virginia,Fayette,25152
Peytona,WV,West Virginia,Boone,25154
Pinch,WV,West Virginia,Kanawha,25156
Poca,WV,West Virginia,Putnam,25159
Pond Gap,WV,West Virginia,Kanawha,25160
Powellton,WV,West Virginia,Fayette,25161
Pratt,WV,West Virginia,Kanawha,25162
Procious,WV,West Virginia,Clay,25164
Racine,WV,West Virginia,Boone,25165
Red House,WV,West Virginia,Putnam,25168
Ridgeview,WV,West Virginia,Boone,25169
Robson,WV,West Virginia,Fayette,25173
Rock Creek,WV,West Virginia,Raleigh,25174
Saint Albans,WV,West Virginia,Kanawha,25177
Saxon,WV,West Virginia,Raleigh,25180
Seth,WV,West Virginia,Boone,25181
Sharples,WV,West Virginia,Logan,25183
Mount Olive,WV,West Virginia,Fayette,25185
Smithers,WV,West Virginia,Fayette,25186
Southside,WV,West Virginia,Mason,25187
Sylvester,WV,West Virginia,Boone,25193
Tad,WV,West Virginia,Kanawha,25201
Tornado,WV,West Virginia,Kanawha,25202
Turtle Creek,WV,West Virginia,Boone,25203
Twilight,WV,West Virginia,Boone,25204
Uneeda,WV,West Virginia,Boone,25205
Van,WV,West Virginia,Boone,25206
Wharton,WV,West Virginia,Boone,25208
Whitesville,WV,West Virginia,Boone,25209
Widen,WV,West Virginia,Clay,25211
Winfield,WV,West Virginia,Putnam,25213
Winifrede,WV,West Virginia,Kanawha,25214
Arnoldsburg,WV,West Virginia,Calhoun,25234
Chloe,WV,West Virginia,Calhoun,25235
Cottageville,WV,West Virginia,Jackson,25239
Evans,WV,West Virginia,Jackson,25241
Gandeeville,WV,West Virginia,Roane,25243
Gay,WV,West Virginia,Jackson,25244
Given,WV,West Virginia,Jackson,25245
Hartford,WV,West Virginia,Mason,25247
Kenna,WV,West Virginia,Jackson,25248
Left Hand,WV,West Virginia,Roane,25251
Le Roy,WV,West Virginia,Jackson,25252
Letart,WV,West Virginia,Mason,25253
Looneyville,WV,West Virginia,Roane,25259
Mason,WV,West Virginia,Mason,25260
Millstone,WV,West Virginia,Calhoun,25261
Millwood,WV,West Virginia,Jackson,25262
Mount Alto,WV,West Virginia,Jackson,25264
New Haven,WV,West Virginia,Mason,25265
Newton,WV,West Virginia,Roane,25266
Normantown,WV,West Virginia,Gilmer,25267
Orma,WV,West Virginia,Calhoun,25268
Reedy,WV,West Virginia,Roane,25270
Ripley,WV,West Virginia,Jackson,25271
Sandyville,WV,West Virginia,Jackson,25275
Spencer,WV,West Virginia,Roane,25276
Wallback,WV,West Virginia,Clay,25285
Walton,WV,West Virginia,Roane,25286
West Columbia,WV,West Virginia,Mason,25287
Charleston,WV,West Virginia,Kanawha,25301
Charleston,WV,West Virginia,Kanawha,25302
South Charleston,WV,West Virginia,Kanawha,25303
Charleston,WV,West Virginia,Kanawha,25304
Charleston,WV,West Virginia,Kanawha,25305
Charleston,WV,West Virginia,Kanawha,25306
South Charleston,WV,West Virginia,Kanawha,25309
Charleston,WV,West Virginia,Kanawha,25311
Charleston,WV,West Virginia,Kanawha,25312
Charleston,WV,West Virginia,Kanawha,25313
Charleston,WV,West Virginia,Kanawha,25314
Charleston,WV,West Virginia,Kanawha,25315
Charleston,WV,West Virginia,Kanawha,25320
Martinsburg,WV,West Virginia,Berkeley,25401
Martinsburg,WV,West Virginia,Berkeley,25403
Martinsburg,WV,West Virginia,Berkeley,25404
Martinsburg,WV,West Virginia,Berkeley,25405
Berkeley Springs,WV,West Virginia,Morgan,25411
Bunker Hill,WV,West Virginia,Berkeley,25413
Charles Town,WV,West Virginia,Jefferson,25414
Falling Waters,WV,West Virginia,Berkeley,25419
Gerrardstown,WV,West Virginia,Berkeley,25420
Great Cacapon,WV,West Virginia,Morgan,25422
Harpers Ferry,WV,West Virginia,Jefferson,25425
Hedgesville,WV,West Virginia,Berkeley,25427
Inwood,WV,West Virginia,Berkeley,25428
Kearneysville,WV,West Virginia,Jefferson,25430
Levels,WV,West Virginia,Hampshire,25431
Millville,WV,West Virginia,Jefferson,25432
Paw Paw,WV,West Virginia,Hampshire,25434
Points,WV,West Virginia,Hampshire,25437
Ranson,WV,West Virginia,Jefferson,25438
Shenandoah Junction,WV,West Virginia,Jefferson,25442
Shepherdstown,WV,West Virginia,Jefferson,25443
Slanesville,WV,West Virginia,Hampshire,25444
Summit Point,WV,West Virginia,Jefferson,25446
Alkol,WV,West Virginia,Lincoln,25501
Apple Grove,WV,West Virginia,Mason,25502
Ashton,WV,West Virginia,Mason,25503
Barboursville,WV,West Virginia,Cabell,25504
Big Creek,WV,West Virginia,Logan,25505
Branchland,WV,West Virginia,Lincoln,25506
Ceredo,WV,West Virginia,Wayne,25507
Chapmanville,WV,West Virginia,Logan,25508
Culloden,WV,West Virginia,Cabell,25510
Dunlow,WV,West Virginia,Wayne,25511
East Lynn,WV,West Virginia,Wayne,25512
Fort Gay,WV,West Virginia,Wayne,25514
Gallipolis Ferry,WV,West Virginia,Mason,25515
Genoa,WV,West Virginia,Wayne,25517
Glenwood,WV,West Virginia,Mason,25520
Griffithsville,WV,West Virginia,Lincoln,25521
Hamlin,WV,West Virginia,Lincoln,25523
Harts,WV,West Virginia,Lincoln,25524
Hurricane,WV,West Virginia,Putnam,25526
Julian,WV,West Virginia,Boone,25529
Kenova,WV,West Virginia,Wayne,25530
Kiahsville,WV,West Virginia,Wayne,25534
Lavalette,WV,West Virginia,Wayne,25535
Lesage,WV,West Virginia,Cabell,25537
Midkiff,WV,West Virginia,Lincoln,25540
Milton,WV,West Virginia,Cabell,25541
Ona,WV,West Virginia,Cabell,25545
Pecks Mill,WV,West Virginia,Logan,25547
Point Pleasant,WV,West Virginia,Mason,25550
Prichard,WV,West Virginia,Wayne,25555
Ranger,WV,West Virginia,Lincoln,25557
Salt Rock,WV,West Virginia,Cabell,25559
Scott Depot,WV,West Virginia,Putnam,25560
Sod,WV,West Virginia,Lincoln,25564
Spurlockville,WV,West Virginia,Lincoln,25565
Sumerco,WV,West Virginia,Lincoln,25567
Wayne,WV,West Virginia,Wayne,25570
West Hamlin,WV,West Virginia,Lincoln,25571
Yawkey,WV,West Virginia,Lincoln,25573
Logan,WV,West Virginia,Logan,25601
Accoville,WV,West Virginia,Logan,25606
Amherstdale,WV,West Virginia,Logan,25607
Baisden,WV,West Virginia,Mingo,25608
Bruno,WV,West Virginia,Logan,25611
Davin,WV,West Virginia,Logan,25617
Gilbert,WV,West Virginia,Mingo,25621
Henlawson,WV,West Virginia,Logan,25624
Holden,WV,West Virginia,Logan,25625
Kistler,WV,West Virginia,Logan,25628
Lorado,WV,West Virginia,Logan,25630
Lyburn,WV,West Virginia,Logan,25632
Mallory,WV,West Virginia,Logan,25634
Man,WV,West Virginia,Logan,25635
Mount Gay,WV,West Virginia,Logan,25637
Omar,WV,West Virginia,Logan,25638
Peach Creek,WV,West Virginia,Logan,25639
Sarah Ann,WV,West Virginia,Logan,25644
Stollings,WV,West Virginia,Logan,25646
Switzer,WV,West Virginia,Logan,25647
Verdunville,WV,West Virginia,Logan,25649
Verner,WV,West Virginia,Mingo,25650
Wharncliffe,WV,West Virginia,Mingo,25651
Whitman,WV,West Virginia,Logan,25652
Wilkinson,WV,West Virginia,Logan,25653
Yolyn,WV,West Virginia,Logan,25654
Williamson,WV,West Virginia,Mingo,25661
Breeden,WV,West Virginia,Mingo,25666
Crum,WV,West Virginia,Wayne,25669
Delbarton,WV,West Virginia,Mingo,25670
Dingess,WV,West Virginia,Mingo,25671
Edgarton,WV,West Virginia,Mingo,25672
Kermit,WV,West Virginia,Mingo,25674
Lenore,WV,West Virginia,Mingo,25676
Matewan,WV,West Virginia,Mingo,25678
North Matewan,WV,West Virginia,Mingo,25688
Ragland,WV,West Virginia,Mingo,25690
Red Jacket,WV,West Virginia,Mingo,25692
Varney,WV,West Virginia,Mingo,25696
Wilsondale,WV,West Virginia,Wayne,25699
Huntington,WV,West Virginia,Cabell,25701
Huntington,WV,West Virginia,Cabell,25702
Huntington,WV,West Virginia,Cabell,25703
Huntington,WV,West Virginia,Wayne,25704
Huntington,WV,West Virginia,Cabell,25705
Beckley,WV,West Virginia,Raleigh,25801
Allen Junction,WV,West Virginia,Wyoming,25810
Amigo,WV,West Virginia,Wyoming,25811
Ansted,WV,West Virginia,Fayette,25812
Beaver,WV,West Virginia,Raleigh,25813
Bolt,WV,West Virginia,Raleigh,25817
Bradley,WV,West Virginia,Raleigh,25818
Camp Creek,WV,West Virginia,Mercer,25820
Coal City,WV,West Virginia,Raleigh,25823
Cool Ridge,WV,West Virginia,Raleigh,25825
Corinne,WV,West Virginia,Wyoming,25826
Crab Orchard,WV,West Virginia,Raleigh,25827
Danese,WV,West Virginia,Fayette,25831
Daniels,WV,West Virginia,Raleigh,25832
Eccles,WV,West Virginia,Raleigh,25836
Edmond,WV,West Virginia,Fayette,25837
Fairdale,WV,West Virginia,Raleigh,25839
Fayetteville,WV,West Virginia,Fayette,25840
Flat Top,WV,West Virginia,Mercer,25841
Ghent,WV,West Virginia,Raleigh,25843
Glen Daniel,WV,West Virginia,Raleigh,25844
Glen Fork,WV,West Virginia,Wyoming,25845
Glen Jean,WV,West Virginia,Fayette,25846
Glen Rogers,WV,West Virginia,Wyoming,25848
Glen White,WV,West Virginia,Raleigh,25849
Helen,WV,West Virginia,Raleigh,25853
Hico,WV,West Virginia,Fayette,25854
Hilltop,WV,West Virginia,Fayette,25855
Josephine,WV,West Virginia,Raleigh,25857
Lansing,WV,West Virginia,Fayette,25862
Layland,WV,West Virginia,Fayette,25864
Lester,WV,West Virginia,Raleigh,25865
Lookout,WV,West Virginia,Fayette,25868
Maben,WV,West Virginia,Wyoming,25870
Mabscott,WV,West Virginia,Raleigh,25871
MacArthur,WV,West Virginia,Raleigh,25873
McGraws,WV,West Virginia,Wyoming,25875
Saulsville,WV,West Virginia,Wyoming,25876
Midway,WV,West Virginia,Raleigh,25878
Minden,WV,West Virginia,Fayette,25879
Mount Hope,WV,West Virginia,Raleigh,25880
Mullens,WV,West Virginia,Wyoming,25882
Oak Hill,WV,West Virginia,Fayette,25901
Odd,WV,West Virginia,Raleigh,25902
Pax,WV,West Virginia,Fayette,25904
Piney View,WV,West Virginia,Raleigh,25906
Prince,WV,West Virginia,Fayette,25907
Princewick,WV,West Virginia,Raleigh,25908
Raleigh,WV,West Virginia,Raleigh,25911
Ravencliff,WV,West Virginia,Wyoming,25913
Rhodell,WV,West Virginia,Raleigh,25915
Sabine,WV,West Virginia,Wyoming,25916
Scarbro,WV,West Virginia,Fayette,25917
Shady Spring,WV,West Virginia,Raleigh,25918
Slab Fork,WV,West Virginia,Raleigh,25920
Sophia,WV,West Virginia,Raleigh,25921
Spanishburg,WV,West Virginia,Mercer,25922
Stephenson,WV,West Virginia,Wyoming,25928
Surveyor,WV,West Virginia,Raleigh,25932
Thurmond,WV,West Virginia,Fayette,25936
Victor,WV,West Virginia,Fayette,25938
Winona,WV,West Virginia,Fayette,25942
Hinton,WV,West Virginia,Summers,25951
Charmco,WV,West Virginia,Greenbrier,25958
Rainelle,WV,West Virginia,Greenbrier,25962
Jumping Branch,WV,West Virginia,Summers,25969
Lerona,WV,West Virginia,Mercer,25971
Leslie,WV,West Virginia,Greenbrier,25972
Meadow Bridge,WV,West Virginia,Fayette,25976
Meadow Creek,WV,West Virginia,Summers,25977
Nimitz,WV,West Virginia,Summers,25978
Pipestem,WV,West Virginia,Summers,25979
Quinwood,WV,West Virginia,Greenbrier,25981
Rupert,WV,West Virginia,Greenbrier,25984
Sandstone,WV,West Virginia,Summers,25985
White Oak,WV,West Virginia,Raleigh,25989
Wheeling,WV,West Virginia,Ohio,26003
Beech Bottom,WV,West Virginia,Brooke,26030
Benwood,WV,West Virginia,Marshall,26031
Bethany,WV,West Virginia,Brooke,26032
Cameron,WV,West Virginia,Marshall,26033
Chester,WV,West Virginia,Hancock,26034
Colliers,WV,West Virginia,Brooke,26035
Dallas,WV,West Virginia,Marshall,26036
Follansbee,WV,West Virginia,Brooke,26037
Glen Dale,WV,West Virginia,Marshall,26038
Glen Easton,WV,West Virginia,Marshall,26039
Mcmechen,WV,West Virginia,Marshall,26040
Moundsville,WV,West Virginia,Marshall,26041
New Cumberland,WV,West Virginia,Hancock,26047
Newell,WV,West Virginia,Hancock,26050
Proctor,WV,West Virginia,Marshall,26055
New Manchester,WV,West Virginia,Hancock,26056
Triadelphia,WV,West Virginia,Ohio,26059
Valley Grove,WV,West Virginia,Ohio,26060
Weirton,WV,West Virginia,Hancock,26062
Wellsburg,WV,West Virginia,Brooke,26070
West Liberty,WV,West Virginia,Ohio,26074
Windsor Heights,WV,West Virginia,Brooke,26075
Parkersburg,WV,West Virginia,Wood,26101
Parkersburg,WV,West Virginia,Wood,26104
Vienna,WV,West Virginia,Wood,26105
Belleville,WV,West Virginia,Wood,26133
Belmont,WV,West Virginia,Pleasants,26134
Big Bend,WV,West Virginia,Calhoun,26136
Big Springs,WV,West Virginia,Calhoun,26137
Brohard,WV,West Virginia,Wirt,26138
Creston,WV,West Virginia,Calhoun,26141
Davisville,WV,West Virginia,Wood,26142
Elizabeth,WV,West Virginia,Wirt,26143
Friendly,WV,West Virginia,Tyler,26146
Grantsville,WV,West Virginia,Calhoun,26147
Macfarlan,WV,West Virginia,Ritchie,26148
Middlebourne,WV,West Virginia,Tyler,26149
Mineral Wells,WV,West Virginia,Wood,26150
Mount Zion,WV,West Virginia,Calhoun,26151
Munday,WV,West Virginia,Wirt,26152
New Martinsville,WV,West Virginia,Wetzel,26155
Paden City,WV,West Virginia,Wetzel,26159
Palestine,WV,West Virginia,Wirt,26160
Petroleum,WV,West Virginia,Ritchie,26161
Ravenswood,WV,West Virginia,Jackson,26164
Reader,WV,West Virginia,Wetzel,26167
Rockport,WV,West Virginia,Wood,26169
Saint Marys,WV,West Virginia,Pleasants,26170
Sistersville,WV,West Virginia,Tyler,26175
Smithville,WV,West Virginia,Ritchie,26178
Walker,WV,West Virginia,Wood,26180
Washington,WV,West Virginia,Wood,26181
Waverly,WV,West Virginia,Wood,26184
Williamstown,WV,West Virginia,Wood,26187
Buckhannon,WV,West Virginia,Upshur,26201
Fenwick,WV,West Virginia,Nicholas,26202
Erbacon,WV,West Virginia,Webster,26203
Craigsville,WV,West Virginia,Nicholas,26205
Cowen,WV,West Virginia,Webster,26206
Camden On Gauley,WV,West Virginia,Webster,26208
Snowshoe,WV,West Virginia,Pocahontas,26209
Cleveland,WV,West Virginia,Webster,26215
Diana,WV,West Virginia,Webster,26217
French Creek,WV,West Virginia,Upshur,26218
Hacker Valley,WV,West Virginia,Webster,26222
Helvetia,WV,West Virginia,Randolph,26224
Kanawha Head,WV,West Virginia,Upshur,26228
Pickens,WV,West Virginia,Randolph,26230
Rock Cave,WV,West Virginia,Upshur,26234
Selbyville,WV,West Virginia,Upshur,26236
Tallmansville,WV,West Virginia,Upshur,26237
Volga,WV,West Virginia,Barbour,26238
Elkins,WV,West Virginia,Randolph,26241
Belington,WV,West Virginia,Barbour,26250
Beverly,WV,West Virginia,Randolph,26253
Bowden,WV,West Virginia,Randolph,26254
Coalton,WV,West Virginia,Randolph,26257
Dailey,WV,West Virginia,Randolph,26259
Davis,WV,West Virginia,Tucker,26260
Richwood,WV,West Virginia,Nicholas,26261
Dryfork,WV,West Virginia,Randolph,26263
Durbin,WV,West Virginia,Pocahontas,26264
Upperglade,WV,West Virginia,Webster,26266
Ellamore,WV,West Virginia,Randolph,26267
Glady,WV,West Virginia,Randolph,26268
Hambleton,WV,West Virginia,Tucker,26269
Harman,WV,West Virginia,Randolph,26270
Hendricks,WV,West Virginia,Tucker,26271
Huttonsville,WV,West Virginia,Randolph,26273
Junior,WV,West Virginia,Barbour,26275
Kerens,WV,West Virginia,Randolph,26276
Mabie,WV,West Virginia,Randolph,26278
Mill Creek,WV,West Virginia,Randolph,26280
Monterville,WV,West Virginia,Randolph,26282
Montrose,WV,West Virginia,Randolph,26283
Norton,WV,West Virginia,Randolph,26285
Parsons,WV,West Virginia,Tucker,26287
Webster Springs,WV,West Virginia,Webster,26288
Slatyfork,WV,West Virginia,Pocahontas,26291
Thomas,WV,West Virginia,Tucker,26292
Valley Bend,WV,West Virginia,Randolph,26293
Valley Head,WV,West Virginia,Randolph,26294
Whitmer,WV,West Virginia,Randolph,26296
Bergoo,WV,West Virginia,Webster,26298
Clarksburg,WV,West Virginia,Harrison,26301
Alma,WV,West Virginia,Tyler,26320
Alum Bridge,WV,West Virginia,Lewis,26321
Anmoore,WV,West Virginia,Harrison,26323
Auburn,WV,West Virginia,Ritchie,26325
Berea,WV,West Virginia,Ritchie,26327
Bridgeport,WV,West Virginia,Harrison,26330
Burnsville,WV,West Virginia,Braxton,26335
Cairo,WV,West Virginia,Ritchie,26337
Camden,WV,West Virginia,Lewis,26338
Center Point,WV,West Virginia,Doddridge,26339
Coxs Mills,WV,West Virginia,Gilmer,26342
Crawford,WV,West Virginia,Lewis,26343
Ellenboro,WV,West Virginia,Ritchie,26346
Flemington,WV,West Virginia,Taylor,26347
Folsom,WV,West Virginia,Wetzel,26348
Galloway,WV,West Virginia,Barbour,26349
Glenville,WV,West Virginia,Gilmer,26351
Grafton,WV,West Virginia,Taylor,26354
Gypsy,WV,West Virginia,Harrison,26361
Harrisville,WV,West Virginia,Ritchie,26362
Haywood,WV,West Virginia,Harrison,26366
Hepzibah,WV,West Virginia,Harrison,26369
Horner,WV,West Virginia,Lewis,26372
Independence,WV,West Virginia,Preston,26374
Ireland,WV,West Virginia,Lewis,26376
Jacksonburg,WV,West Virginia,Wetzel,26377
Jane Lew,WV,West Virginia,Lewis,26378
Linn,WV,West Virginia,Gilmer,26384
Lost Creek,WV,West Virginia,Harrison,26385
Lumberport,WV,West Virginia,Harrison,26386
Meadowbrook,WV,West Virginia,Harrison,26404
Moatsville,WV,West Virginia,Barbour,26405
Mount Clare,WV,West Virginia,Harrison,26408
Newburg,WV,West Virginia,Preston,26410
New Milton,WV,West Virginia,Doddridge,26411
Orlando,WV,West Virginia,Lewis,26412
Pennsboro,WV,West Virginia,Ritchie,26415
Philippi,WV,West Virginia,Barbour,26416
Pine Grove,WV,West Virginia,Wetzel,26419
Pullman,WV,West Virginia,Ritchie,26421
Reynoldsville,WV,West Virginia,Harrison,26422
Rosemont,WV,West Virginia,Taylor,26424
Rowlesburg,WV,West Virginia,Preston,26425
Salem,WV,West Virginia,Harrison,26426
Sand Fork,WV,West Virginia,Gilmer,26430
Shinnston,WV,West Virginia,Harrison,26431
Simpson,WV,West Virginia,Taylor,26435
Smithburg,WV,West Virginia,Doddridge,26436
Smithfield,WV,West Virginia,Wetzel,26437
Spelter,WV,West Virginia,Harrison,26438
Thornton,WV,West Virginia,Taylor,26440
Troy,WV,West Virginia,Gilmer,26443
